id,symbol,status,baseAsset,quoteAsset
56b6c15d-2e75-433a-bf18-a00671770a8e,RUNEBTC,TRADING,RUNE,BTC
b9ff3e37-d156-4b1d-8dbb-3e55777f7c1b,RUNEBUSD,BREAK,RUNE,BUSD
e7238d1b-94d4-423a-b579-a725471ad441,MANABUSD,BREAK,MANA,BUSD
f05df510-79f2-4072-9bac-efaad4eb5436,DOGEBUSD,BREAK,DOGE,BUSD
ddf039a4-533c-476b-812f-c8b5ff107724,LENDBUSD,BREAK,LEND,BUSD
552355f9-f98d-4b2f-8c79-1f71a8a23bbe,ZRXBUSD,BREAK,ZRX,BUSD
fd8ff184-7f66-4083-99ee-5667f473d2e7,DCRUSDT,TRADING,DCR,USDT
7b7aed63-4c76-49ed-a95f-30143ab51ee4,STORJUSDT,TRADING,STORJ,USDT
9bf1a93f-3768-4490-9f19-7d410fbea778,XRPBKRW,BREAK,XRP,BKRW
a8a6317c-043e-49d2-8c7f-95cc8d8974e3,ADABKRW,BREAK,ADA,BKRW
a79cff3c-8bed-4d25-a9bf-ab25e44d4570,BTCAUD,BREAK,BTC,AUD
9cc40d64-2f6e-465d-818d-5b155a842a23,ETHAUD,BREAK,ETH,AUD
8af148a1-a1a6-46ce-970f-43a79bd5192b,AUDBUSD,BREAK,AUD,BUSD
d958e2ff-d914-4226-9979-b19c05d6c41c,FIOBNB,BREAK,FIO,BNB
6bb12a3c-9f2c-47d6-be9c-25e0f9608c12,FIOBTC,TRADING,FIO,BTC
872d4ecc-5f49-40fa-8dd4-5e088120db9a,FIOBUSD,BREAK,FIO,BUSD
8531d143-73c4-4aa4-bbf3-9102161299f2,BNBUPUSDT,BREAK,BNBUP,USDT
c6a23033-feab-43bb-96b4-084acd72ea58,BNBDOWNUSDT,BREAK,BNBDOWN,USDT
e277c111-0918-4d4e-9ebc-46cbda76ffc7,XTZUPUSDT,BREAK,XTZUP,USDT
4b42a366-e05a-4779-a917-c9f31a6d22dd,XTZDOWNUSDT,BREAK,XTZDOWN,USDT
c0980b8f-dbfc-46e0-9254-9255fc1f78aa,AVABNB,BREAK,AVA,BNB
42b69739-8ed0-47ac-9a14-acfe784cbbd8,AVABTC,TRADING,AVA,BTC
83f249ff-3330-4758-8f45-414c45b4ac97,AVABUSD,BREAK,AVA,BUSD
b1862650-6290-4d0b-9202-5000e433581a,USDTBKRW,BREAK,USDT,BKRW
52dea54b-6a53-4f62-99da-12b6cbb96714,BUSDBKRW,BREAK,BUSD,BKRW
7b2d711a-f9c8-40f1-acab-5cdd4cedd39b,IOTABUSD,BREAK,IOTA,BUSD
67d9d9d1-b31a-4341-84fd-763792d4e0db,MANAUSDT,TRADING,MANA,USDT
e2b4399f-7e94-4fd7-9a7a-d1ea233ea41d,XRPAUD,BREAK,XRP,AUD
2e7fc061-ff5c-4f7d-be6a-bfd163ab83e1,BNBAUD,BREAK,BNB,AUD
88576483-df1c-4042-91e1-45738b4fe46b,AUDUSDT,BREAK,AUD,USDT
2714c93e-c8e3-42d2-b8ef-38394eb260f2,BALBNB,BREAK,BAL,BNB
a8856899-48c0-4ff7-8ece-e02c7d822204,BALBTC,TRADING,BAL,BTC
f83a5454-e7d4-40b9-8d65-ae2bc305bb6e,BALBUSD,BREAK,BAL,BUSD
1df61dd9-4e2f-4b37-a94b-517724d52efb,YFIBNB,BREAK,YFI,BNB
dabb4b5d-ab87-4710-a820-c76261750eb6,YFIBTC,TRADING,YFI,BTC
58a25506-55ce-42f2-81c9-31d99ab48450,YFIBUSD,BREAK,YFI,BUSD
aa20405d-3bdb-4609-8ecd-b60aebb6b4db,YFIUSDT,TRADING,YFI,USDT
843cba0c-9817-4834-b7a9-910e9cbbd844,BLZBUSD,BREAK,BLZ,BUSD
3eff7c7f-4c2f-450a-8bbc-fbda03f14fe9,KMDBUSD,BREAK,KMD,BUSD
1d0303e7-efd5-47ba-9475-0ecfeabe0a95,BALUSDT,TRADING,BAL,USDT
ac2b0e65-6a16-42ca-9e09-102befb3cc7d,BLZUSDT,TRADING,BLZ,USDT
ba48a896-3b9d-438a-a59f-a946601b56a1,IRISUSDT,TRADING,IRIS,USDT
195f7079-ef3d-4d68-8196-2627051babbb,KMDUSDT,TRADING,KMD,USDT
ee79c206-27b9-492f-80b5-150de3915dca,BTCDAI,TRADING,BTC,DAI
0cb7b499-5eb9-4128-87d0-6cee0aa29b07,ETHDAI,TRADING,ETH,DAI
87e3b5da-2a53-4ca5-b05d-bfbb13d0ed34,BNBDAI,TRADING,BNB,DAI
7db729ee-cb7e-4ee1-9aad-bfbb6d6a1e92,USDTDAI,TRADING,USDT,DAI
2eeef2d0-9454-41a9-99a0-a7e254ba8141,BUSDDAI,BREAK,BUSD,DAI
4e2d6724-c83f-4e47-b253-bee99d687a8f,JSTBNB,BREAK,JST,BNB
c9728960-98bc-4ff9-a0cd-62e914b3de21,JSTBTC,TRADING,JST,BTC
306fdfd4-126f-4b1f-9281-add07feda712,JSTBUSD,BREAK,JST,BUSD
f5702693-2c5c-482f-8de0-22af52f48fe8,JSTUSDT,TRADING,JST,USDT
981469ea-21af-4075-ae5c-32cbe1ea8627,SRMBNB,BREAK,SRM,BNB
258cd33f-a940-4f27-a191-617b6873f3e7,SRMBTC,BREAK,SRM,BTC
24cc9bbd-99e7-40d9-a82f-6e5a9d3645c7,SRMBUSD,BREAK,SRM,BUSD
141b135c-4cd0-42fa-a44c-148a6def2f01,SRMUSDT,BREAK,SRM,USDT
45eba199-4f19-4b0a-94aa-1fec97214cb4,ANTBNB,BREAK,ANT,BNB
c7078cb4-5a41-4d0f-ba28-b9bef1774fca,ANTBTC,BREAK,ANT,BTC
cad07f76-d7ea-4007-b5bd-4b9cd2cbddba,ANTBUSD,BREAK,ANT,BUSD
abc728c0-91da-4845-9cee-b35e88631dcb,ANTUSDT,BREAK,ANT,USDT
ff81051c-a5da-45ef-beb7-86f2ad039b28,CRVBNB,BREAK,CRV,BNB
138290ea-e238-47cc-a561-28ea8fe9a86d,CRVBTC,TRADING,CRV,BTC
56b0d390-4c84-495a-bf57-7433084e02b0,CRVBUSD,BREAK,CRV,BUSD
17a17e62-1f84-4b94-9e88-1f8cfc1e17ef,CRVUSDT,TRADING,CRV,USDT
a3f17de5-e709-45d7-8104-46bffa9bf1d3,SANDBNB,BREAK,SAND,BNB
37e2ce47-d360-48ac-984a-71798624165a,SANDBTC,TRADING,SAND,BTC
56bcff24-79ed-4651-9891-2805ad1435bb,SANDUSDT,TRADING,SAND,USDT
5ea790d9-36da-48b3-966b-8f3ae0a5630a,SANDBUSD,BREAK,SAND,BUSD
5d926468-c46d-4696-8349-2e26aa548168,OCEANBNB,BREAK,OCEAN,BNB
b1fa3ed2-29fb-4bcd-87a6-03d5acce5115,OCEANBTC,BREAK,OCEAN,BTC
d05d43d1-5ff7-4e8a-9d35-0a7ad65725ef,OCEANBUSD,BREAK,OCEAN,BUSD
23aef48e-340e-4da4-a507-b73973cee5d8,OCEANUSDT,BREAK,OCEAN,USDT
7c268f02-5e41-43a2-926d-9225c3121787,NMRBTC,TRADING,NMR,BTC
bf848c43-c8a1-40ec-82b5-54bf002ade0a,NMRBUSD,BREAK,NMR,BUSD
a89f2e19-39d0-4cc6-8d2a-64d2d4a3307f,NMRUSDT,TRADING,NMR,USDT
b4184299-3a87-42d0-8487-827bf7efc0fd,DOTBNB,TRADING,DOT,BNB
d50eae60-6433-4fcc-ae83-2c95e60dc2a4,DOTBTC,TRADING,DOT,BTC
bf524e9f-5c7c-4d65-9b01-028fad443523,DOTBUSD,BREAK,DOT,BUSD
6a2c379b-06c8-43fe-b668-3c5cab7d52b7,DOTUSDT,TRADING,DOT,USDT
fbc7355c-ecf8-4999-ac8f-f6d39cf9561f,LUNABNB,BREAK,LUNA,BNB
ae21a406-2cc4-4e24-a6bc-98cbabfea2ef,LUNABTC,BREAK,LUNA,BTC
84ece36e-d4d2-40b3-9062-5e9652ce7f6e,LUNABUSD,BREAK,LUNA,BUSD
fd3ff35a-b422-46f1-b88f-6e65db604237,LUNAUSDT,TRADING,LUNA,USDT
2ab45fba-a91a-4680-9852-ed92e3a8c4a6,IDEXBTC,TRADING,IDEX,BTC
62a235e7-f984-41ae-9c5b-04f15088aad1,IDEXBUSD,BREAK,IDEX,BUSD
0a5afee5-e94e-406a-b7fa-36b7adb17c8b,RSRBNB,BREAK,RSR,BNB
a168d320-88fe-4435-8029-88670bc39a8a,RSRBTC,BREAK,RSR,BTC
169fd0fb-9ea4-40a8-9bfb-7c90b2bf902a,RSRBUSD,BREAK,RSR,BUSD
a777a2f1-fb28-442c-9b40-4b52e0fe8874,RSRUSDT,TRADING,RSR,USDT
f32eb3e8-f8cc-4ad5-8043-31611ab0a077,PAXGBNB,BREAK,PAXG,BNB
28e05244-8151-4dc2-b0fd-12466bc6eb02,PAXGBTC,TRADING,PAXG,BTC
1cc745ad-fa4f-4619-8572-9d3600c9fedb,PAXGBUSD,BREAK,PAXG,BUSD
f9426339-dcb8-44a2-babe-11cf45c4eaf9,PAXGUSDT,TRADING,PAXG,USDT
5c77ffbf-3d47-4a51-9c80-cff4725e32fe,WNXMBNB,BREAK,WNXM,BNB
de6cd5a2-8b7e-409e-8743-5a45fd7384a8,WNXMBTC,BREAK,WNXM,BTC
3b474d99-dee5-4720-8557-6f9c3896af8a,WNXMBUSD,BREAK,WNXM,BUSD
a280998e-c70c-4e2f-9924-431e59a8960e,WNXMUSDT,BREAK,WNXM,USDT
9f6e9e4d-60c4-4aee-8fa0-d8252d21bb26,TRBBNB,BREAK,TRB,BNB
05d121b2-040b-44b3-8b73-ade484862423,TRBBTC,TRADING,TRB,BTC
c313797a-dab8-4b5b-b8e8-554f4492dd00,TRBBUSD,BREAK,TRB,BUSD
4f1c4bf8-81fe-4e21-a53a-dfc3dfe3868e,TRBUSDT,TRADING,TRB,USDT
04b286a2-4c22-4c0d-bd0d-60d1bdc7ef10,ETHNGN,BREAK,ETH,NGN
868f0109-c03d-4f18-ace8-245d5751cd28,DOTBIDR,BREAK,DOT,BIDR
a9d932df-447e-41c6-835b-2c8b9c64b476,LINKAUD,BREAK,LINK,AUD
a0ec60ce-bd9a-4a00-87ef-56b888830a11,SXPAUD,BREAK,SXP,AUD
e935039f-48fc-4733-8108-09714f94c663,BZRXBNB,BREAK,BZRX,BNB
f5fb5d7b-4f6d-48db-b0f8-6c8de3fa016a,BZRXBTC,BREAK,BZRX,BTC
dae18f08-2041-49bd-824b-3d49997fc5ad,BZRXBUSD,BREAK,BZRX,BUSD
27d57b5f-3bf8-44a9-ab45-4d925259a962,BZRXUSDT,BREAK,BZRX,USDT
7d80a1d3-c679-4043-b567-ece8a7126c53,WBTCBTC,TRADING,WBTC,BTC
1ad8c550-20fa-4d53-9176-eb2bd7317e53,WBTCETH,TRADING,WBTC,ETH
2f68f8f4-27c7-4f26-ab77-71f49f59328c,SUSHIBNB,BREAK,SUSHI,BNB
152da534-0abc-4240-afd1-0014c2821763,SUSHIBTC,TRADING,SUSHI,BTC
26b2adee-ce32-42b4-a264-443f59538777,SUSHIBUSD,BREAK,SUSHI,BUSD
b0455bf6-bd34-46a4-842e-62477bddf167,SUSHIUSDT,TRADING,SUSHI,USDT
f08ddf98-e3fe-41fc-9b5e-96f417ad7ea3,YFIIBNB,BREAK,YFII,BNB
f2c81d54-711f-4244-b24d-e93766bc6812,YFIIBTC,BREAK,YFII,BTC
564816c3-3b84-4b48-b84f-766b6ca1b3e6,YFIIBUSD,BREAK,YFII,BUSD
caf11909-773d-4a2f-b31b-ceed02138f42,YFIIUSDT,BREAK,YFII,USDT
071a582d-8c81-47f3-86e6-6464096d1b60,KSMBNB,BREAK,KSM,BNB
cdd4f8e2-93c0-48ac-847e-b8081a80f377,KSMBTC,TRADING,KSM,BTC
09170056-8898-46b9-9da2-4023bac570ae,KSMBUSD,BREAK,KSM,BUSD
5ab4e2a1-aae9-4110-b125-b2c83f7d2410,KSMUSDT,TRADING,KSM,USDT
aee3810a-5fee-48ae-af4a-48d0232315fd,EGLDBNB,TRADING,EGLD,BNB
56a73789-3500-4e8d-a8a9-5e0f12f956e9,EGLDBTC,TRADING,EGLD,BTC
a39dabe4-199e-4c54-8047-6e0c73dfdbff,EGLDBUSD,BREAK,EGLD,BUSD
8207282d-084a-4183-8a44-df95e496ce21,EGLDUSDT,TRADING,EGLD,USDT
cd279383-564b-48ea-969a-50b2f9f58509,DIABNB,BREAK,DIA,BNB
25bdef47-74d7-4e67-a012-b27061d9cca7,DIABTC,TRADING,DIA,BTC
9b28ddfa-88a9-49a8-a3d9-a1846a95875c,DIABUSD,BREAK,DIA,BUSD
f219ee5e-37c1-4541-91d9-926ef8765167,DIAUSDT,TRADING,DIA,USDT
f9659fad-3943-47ad-aa20-b0a844a669e4,RUNEUSDT,TRADING,RUNE,USDT
0401dd21-6c8e-45a9-a397-c6674b47a5ba,FIOUSDT,TRADING,FIO,USDT
f2022236-49b2-4710-962e-85c9cd8e6b92,UMABTC,TRADING,UMA,BTC
82aa2da5-9951-46ac-953a-73e1320003db,UMAUSDT,TRADING,UMA,USDT
42da3926-9f2e-47a8-ac50-9059421c6ac5,EOSUPUSDT,BREAK,EOSUP,USDT
be6ec85b-48cb-4180-992d-929c9bbf4b58,EOSDOWNUSDT,BREAK,EOSDOWN,USDT
8d499716-51da-4f7e-aab2-5b939ce104bb,TRXUPUSDT,BREAK,TRXUP,USDT
bff7b84b-e3ef-45a8-b6ec-e8d2a169db8b,TRXDOWNUSDT,BREAK,TRXDOWN,USDT
29a6e3ad-9418-4d98-99aa-bf6a4a1adc05,XRPUPUSDT,BREAK,XRPUP,USDT
8cb42eb9-05c5-4266-b413-55ede517db7f,XRPDOWNUSDT,BREAK,XRPDOWN,USDT
1d4984f3-6052-42c4-9425-381a7284195b,DOTUPUSDT,BREAK,DOTUP,USDT
74264a47-b845-47db-a69b-74b29508f93e,DOTDOWNUSDT,BREAK,DOTDOWN,USDT
57faaf1b-f7c4-4492-8d52-d132e92acc70,SRMBIDR,BREAK,SRM,BIDR
8364838c-5fb3-450d-86a7-a561e4030a29,ONEBIDR,BREAK,ONE,BIDR
3e05335a-1c71-4596-9803-fccbe7c27c2e,LINKTRY,TRADING,LINK,TRY
d2a5ad5c-d2da-4246-ab6b-41d3ca07754b,USDTNGN,BREAK,USDT,NGN
3cdf5fb9-3c0e-4048-ba9b-5a1527ee75ba,BELBNB,BREAK,BEL,BNB
de4e97f5-09bc-49ff-bf62-87c58032d3c5,BELBTC,TRADING,BEL,BTC
91e37028-b1f6-4ca6-9491-0c670fb6bbee,BELBUSD,BREAK,BEL,BUSD
543cb971-bfef-4192-9c02-286daa4717dd,BELUSDT,TRADING,BEL,USDT
c2c544b2-b731-4eab-af1b-d4f5dee0db33,WINGBNB,BREAK,WING,BNB
4c61c34d-9ae9-4c13-89f6-45e3536da605,WINGBTC,BREAK,WING,BTC
b4d9621b-c401-462f-b6f3-ef8398e72e99,SWRVBNB,BREAK,SWRV,BNB
124b2e66-c26b-4386-8d74-8c07aee9b320,SWRVBUSD,BREAK,SWRV,BUSD
00aa28ea-3483-40bd-a091-6f3885b45400,WINGBUSD,BREAK,WING,BUSD
32d5ba1c-965f-4db9-a713-ef210e5ae078,WINGUSDT,TRADING,WING,USDT
aeeec4c8-c4ba-43c0-a1de-71b7ce120884,LTCUPUSDT,BREAK,LTCUP,USDT
f2c5e170-50dc-4ac7-bd9b-5ab2c7ea8f3c,LTCDOWNUSDT,BREAK,LTCDOWN,USDT
3324544f-c98c-445b-a926-c051eb8e3306,LENDBKRW,BREAK,LEND,BKRW
feaa5d7d-27aa-4809-b086-5acbac199a1a,SXPEUR,BREAK,SXP,EUR
82ac76f5-a15d-4bb9-948a-b04401a8a770,CREAMBNB,BREAK,CREAM,BNB
7e824f01-9d58-41eb-9a87-c813cadd37ec,CREAMBUSD,BREAK,CREAM,BUSD
25b848d4-cf96-4443-9e0f-91f65081632c,UNIBNB,BREAK,UNI,BNB
ff3f463c-636b-422d-9c77-00eb90ad58ba,UNIBTC,TRADING,UNI,BTC
f2de6acd-9787-4528-9211-8fc56d246788,UNIBUSD,BREAK,UNI,BUSD
2fa2ba38-da32-4b85-a95c-9c90cd7be107,UNIUSDT,TRADING,UNI,USDT
c307c96c-456c-4086-80f3-47ab18f176e2,NBSBTC,BREAK,NBS,BTC
97ea0b32-9a7e-44de-86bb-f441e81fa494,NBSUSDT,BREAK,NBS,USDT
5dadd96c-8fcc-469a-9378-f46316f91c0c,OXTBTC,TRADING,OXT,BTC
9069b8d8-a648-4302-932a-62ac78e5cb5d,OXTUSDT,TRADING,OXT,USDT
3fbfa4a5-3266-4301-845e-342d207ac749,SUNBTC,BREAK,SUN,BTC
e874fe2f-53e7-46af-9f83-576637524bc7,SUNUSDT,TRADING,SUN,USDT
e3883b03-586f-4b5d-9201-c3c42fe3045c,AVAXBNB,TRADING,AVAX,BNB
a22d85ea-4eab-44c9-ba09-9eeddb018b80,AVAXBTC,TRADING,AVAX,BTC
d705c1f1-a87e-4fd2-a436-dde720b6f582,AVAXBUSD,BREAK,AVAX,BUSD
b2de7200-14e5-48dd-aa42-7c6ee95c734b,AVAXUSDT,TRADING,AVAX,USDT
ddea0ac3-71b3-492e-9cc2-63c2e09adee6,HNTBTC,BREAK,HNT,BTC
743d6c3b-91be-403f-8665-85bd59c473db,HNTUSDT,BREAK,HNT,USDT
09e931e6-035e-49db-a3b1-5fcec6c8c3fb,BAKEBNB,BREAK,BAKE,BNB
6b3695c7-d3f1-4f24-aa44-5b9c54fa9da5,BURGERBNB,BREAK,BURGER,BNB
f3bdc463-1f02-4626-b9e3-00f5c682cc3b,SXPBIDR,BREAK,SXP,BIDR
a19387d4-11e0-421e-b7f8-d91192214e87,LINKBKRW,BREAK,LINK,BKRW
d76d168d-9943-4299-9d28-465dac4ae7fc,FLMBNB,BREAK,FLM,BNB
7cbae583-d235-4bba-88e7-4b01599461a0,FLMBTC,TRADING,FLM,BTC
ef1e84e3-cb3c-4959-94d1-6462fa53ede7,FLMBUSD,BREAK,FLM,BUSD
4dc13afa-5cbe-41e2-b9b1-52e14bf8d655,FLMUSDT,TRADING,FLM,USDT
d2c2cf2e-0f3d-4e9c-81de-2859ecbab062,SCRTBTC,TRADING,SCRT,BTC
521bebdf-be5f-41b6-bfd4-a8b3ed6d74c3,SCRTETH,BREAK,SCRT,ETH
4dce9bba-e0bf-45a9-94be-fe242f2fb47a,CAKEBNB,TRADING,CAKE,BNB
e609fe7a-5c0f-4df1-9204-54d56bc9fc28,CAKEBUSD,BREAK,CAKE,BUSD
ca995a5f-3a17-4ef2-912a-39b8178d09a9,SPARTABNB,BREAK,SPARTA,BNB
c50c23cc-9b5a-470b-9688-8254f9c710c3,UNIUPUSDT,BREAK,UNIUP,USDT
b63f1476-0590-4c06-8b49-6ad68c39afcb,UNIDOWNUSDT,BREAK,UNIDOWN,USDT
cbc46646-26ab-49af-8512-f47a5ad1f31f,ORNBTC,TRADING,ORN,BTC
2be9a6c2-a471-4cf8-b9a1-0a4a1d0bb8c1,ORNUSDT,TRADING,ORN,USDT
459a5b96-6262-4d0a-9271-eb6ceb0dd4bc,TRXNGN,BREAK,TRX,NGN
64838c63-9fd0-4fa0-9561-48d08d4aaf1e,SXPTRY,TRADING,SXP,TRY
6df2f632-5a94-4a94-a796-99b84fc7e504,UTKBTC,TRADING,UTK,BTC
2611809c-1af7-49cb-afda-4fe93f504548,UTKUSDT,TRADING,UTK,USDT
09941827-c2e4-4dca-afc5-1d5c12e4b0c4,XVSBNB,TRADING,XVS,BNB
8c3cc212-392a-4c3c-86fe-eaa87fc6780e,XVSBTC,TRADING,XVS,BTC
249af69e-d2fe-4d77-a639-92590046cdfd,XVSBUSD,BREAK,XVS,BUSD
2106e639-be76-41f2-bf48-579647a995b7,XVSUSDT,TRADING,XVS,USDT
d50c7ca1-f544-4cfd-a36f-fc6475dbdf61,ALPHABNB,BREAK,ALPHA,BNB
3e572449-82c2-4896-b5eb-b1c2b14f3ce3,ALPHABTC,TRADING,ALPHA,BTC
480af0a2-4bc8-4efc-879d-ef77a284f51e,ALPHABUSD,BREAK,ALPHA,BUSD
9bb2d848-845c-4bfc-9658-c45a38ea31ab,ALPHAUSDT,TRADING,ALPHA,USDT
7e90ba63-5439-48ca-89c6-7bb8919a19a5,VIDTBTC,TRADING,VIDT,BTC
3ef974bc-fd7b-47c0-af87-5207da91246a,VIDTBUSD,BREAK,VIDT,BUSD
3dcf3e4e-00e4-4c46-81de-db4639ae9543,AAVEBNB,BREAK,AAVE,BNB
c386a16a-00bd-430f-9efe-0381ea4ea570,BTCBRL,TRADING,BTC,BRL
5b48caef-877d-4113-804d-8ff9aa99dbca,USDTBRL,TRADING,USDT,BRL
447ccacd-03e5-4b91-9453-d7bf211ac8e1,AAVEBTC,TRADING,AAVE,BTC
2795250b-5171-4ddc-8dd4-ae5c63538c56,AAVEETH,TRADING,AAVE,ETH
c4dc5dd6-52e2-4554-a93e-7039958db5cb,AAVEBUSD,BREAK,AAVE,BUSD
28b4b08b-9870-4414-bb69-ec5631d1462c,AAVEUSDT,TRADING,AAVE,USDT
76e8ceb2-7ec4-4963-96b0-33ada4631b00,AAVEBKRW,BREAK,AAVE,BKRW
645aa4c9-7631-4aa6-9b8c-953248710935,NEARBNB,TRADING,NEAR,BNB
861b2975-6b6c-4069-bb10-d00d5a03be06,NEARBTC,TRADING,NEAR,BTC
8a0a61c6-9326-4d62-91b6-f9a5e6c124bb,NEARBUSD,BREAK,NEAR,BUSD
e1445e0b-65a6-4c8d-9ca3-17719806d0c2,NEARUSDT,TRADING,NEAR,USDT
99b70cd1-1aeb-413a-9556-99d6afa86488,SXPUPUSDT,BREAK,SXPUP,USDT
74dcf2d4-9aa3-4f38-857c-0f9d0239de71,SXPDOWNUSDT,BREAK,SXPDOWN,USDT
c0689cdf-d1f4-4255-88a9-67e3122358c2,DOTBKRW,BREAK,DOT,BKRW
ad7c050d-bbc3-43e4-8c37-45c01afbd786,SXPGBP,BREAK,SXP,GBP
aad90f2b-64e7-4bac-9ea3-7cff5917edfa,FILBNB,TRADING,FIL,BNB
03dd8aa8-08a5-4500-8c9b-1aea0b1258a8,FILBTC,TRADING,FIL,BTC
f26db643-8372-413d-baf8-9054bf644409,FILBUSD,BREAK,FIL,BUSD
7d209189-8e99-4de4-9680-57e118babeeb,FILUSDT,TRADING,FIL,USDT
c5b6c866-d794-4b27-a9e2-a1926b6220b5,FILUPUSDT,BREAK,FILUP,USDT
2da44f8a-18d8-41e0-8248-3d64fe2f4660,FILDOWNUSDT,BREAK,FILDOWN,USDT
a413a1aa-bbb0-470d-87e6-617f0431f757,YFIUPUSDT,BREAK,YFIUP,USDT
3875a58a-b061-415e-b0b3-b647c47bab4c,YFIDOWNUSDT,BREAK,YFIDOWN,USDT
02874725-d2fb-4d4a-8499-8506b6bb995a,INJBNB,TRADING,INJ,BNB
07ed0d2f-1d79-40fc-bcfe-946b5d49f03b,INJBTC,TRADING,INJ,BTC
5f70976d-867f-4213-961f-d97050f9d3d1,INJBUSD,BREAK,INJ,BUSD
8c2f7a1f-680d-4884-8ba4-a80a33c584ed,INJUSDT,TRADING,INJ,USDT
2232f94b-ca89-40f6-a695-27db5963ceca,AERGOBTC,BREAK,AERGO,BTC
068565c1-e635-4922-ada0-26ebcdc8f8e9,AERGOBUSD,BREAK,AERGO,BUSD
cf5e3dc2-5d12-48c7-b25a-3096562ec42e,LINKEUR,TRADING,LINK,EUR
7b3aeb99-feec-4a24-abcc-7d30b38289de,ONEBUSD,BREAK,ONE,BUSD
39620414-47db-454c-a561-789994e2fe36,EASYETH,BREAK,EASY,ETH
6298b855-0ba0-48e4-8960-60f1336c4a16,AUDIOBTC,TRADING,AUDIO,BTC
9275cf7e-fc84-48ac-83df-de82f8feafc5,AUDIOBUSD,BREAK,AUDIO,BUSD
fdf9ee23-c56b-4e4f-bf3f-d1f44607a0f8,AUDIOUSDT,TRADING,AUDIO,USDT
f6b3d687-fdf0-4dd2-993e-955ee5a57f4b,CTKBNB,TRADING,CTK,BNB
b1227e97-7fe6-4094-bfba-ea7df00c05e3,CTKBTC,TRADING,CTK,BTC
d4550ed7-55cb-4f2d-8efa-9bf57eb7b20b,CTKBUSD,BREAK,CTK,BUSD
a960506d-7b84-442f-84e6-34b62d58dcb9,CTKUSDT,TRADING,CTK,USDT
f329a10c-8e2c-40de-955c-48997cba076e,BCHUPUSDT,BREAK,BCHUP,USDT
a3710b95-c446-4d3c-a47d-d710665e08ed,BCHDOWNUSDT,BREAK,BCHDOWN,USDT
74621919-32c8-4bbd-82ce-773d25b23963,BOTBTC,BREAK,BOT,BTC
4487a3df-d3d4-4936-81b2-c4452d4d3d8b,BOTBUSD,BREAK,BOT,BUSD
765229fe-be95-479d-bab0-3b1e9b1bcf39,ETHBRL,TRADING,ETH,BRL
61129937-ab68-4b9e-99b7-95280af8b51c,DOTEUR,TRADING,DOT,EUR
895fa7de-645b-42d7-95b0-2820c4c1528c,AKROBTC,BREAK,AKRO,BTC
6c418493-86f5-45af-b325-f2873b269452,AKROUSDT,TRADING,AKRO,USDT
e1525fed-9439-4fe3-8950-365eac16b007,KP3RBNB,BREAK,KP3R,BNB
57807ce1-d6b0-4a59-a654-ae1a0faa2757,KP3RBUSD,BREAK,KP3R,BUSD
4a9388ad-1010-4077-a558-256f7864accd,AXSBNB,TRADING,AXS,BNB
3879069b-5b0a-4323-841d-62e6acdef232,AXSBTC,TRADING,AXS,BTC
6bec8b05-9cdc-42ce-b966-50d588fffd7a,AXSBUSD,BREAK,AXS,BUSD
47c4e2fb-292c-415b-9753-c95e6b11b889,AXSUSDT,TRADING,AXS,USDT
8d29646d-a5e6-4d5c-b154-8b2eff04bb30,HARDBNB,BREAK,HARD,BNB
354c97af-f3e8-47bc-a2a7-35df117a38cd,HARDBTC,BREAK,HARD,BTC
4097bd43-ae49-4c3b-8ecf-0c2ba7325b83,HARDBUSD,BREAK,HARD,BUSD
56f2748a-5892-4f75-8c4a-f8ab47164620,HARDUSDT,TRADING,HARD,USDT
a25bd91e-764e-4a36-b2b4-1c2145c3157d,BNBBRL,TRADING,BNB,BRL
90d0d12a-4d1f-4412-ab23-0ed77c101dc7,LTCEUR,TRADING,LTC,EUR
a32372e1-29c5-43db-93e7-acae6f1a81f3,RENBTCBTC,BREAK,RENBTC,BTC
1075d9a7-a96e-4063-b3fd-bfdc7837f89c,RENBTCETH,BREAK,RENBTC,ETH
225a3835-a474-488c-b3db-bf4efd4c2bf4,DNTBUSD,BREAK,DNT,BUSD
962fd476-7828-4392-9179-ef5e1ad27c69,DNTUSDT,BREAK,DNT,USDT
7ff6bf34-873d-4f88-a34a-0299313a5a38,SLPETH,TRADING,SLP,ETH
c88d24e9-776a-4082-a791-03b3eb07f908,ADAEUR,TRADING,ADA,EUR
a780a89c-5905-4e1a-b939-eac7a7a7dca7,LTCNGN,BREAK,LTC,NGN
556fb457-2651-433d-8a25-68a0f2ce4188,CVPETH,BREAK,CVP,ETH
0cf7986f-0220-4f19-84ca-ba878f94565b,CVPBUSD,BREAK,CVP,BUSD
e3b750ea-89e4-4918-964e-6491e5b2edd5,STRAXBTC,TRADING,STRAX,BTC
3f1c0940-1670-4983-855b-9403a428429b,STRAXETH,BREAK,STRAX,ETH
65d3c5c8-d367-45b9-b40f-ac2a26c086c1,STRAXBUSD,BREAK,STRAX,BUSD
771f02e2-fd18-4603-a748-020b83795d8e,STRAXUSDT,TRADING,STRAX,USDT
efcb8df6-da05-4569-9434-ba488a8dcb1f,FORBTC,BREAK,FOR,BTC
f51df95d-123c-4a58-b1bd-688cb6b73986,FORBUSD,BREAK,FOR,BUSD
